engine,BPR,OPR,year,mode_pct,thrust_kN,fuel_kg_s,TSFC
CF6-50E2B,4.3,29.06,1987.0,0.85,201.195,1.997,0.035732498322522926
CF6-6D,5.9,24.7,1979.0,0.85,148.58,1.431,0.03467223044824337
CF6-6D1A,5.9,25.4,1979.0,0.85,154.615,1.502,0.03497202729360023
CF6-6K,5.9,24.7,1979.0,0.85,148.58,1.431,0.03467223044824337
CF6-6K2,5.9,25.4,1979.0,0.85,154.615,1.502,0.03497202729360023
CF6-80A,5.0,29.0,1983.0,0.85,177.48000000000002,1.795,0.036409736308316426
CF6-80A1,5.0,29.0,1983.0,0.85,177.65,1.795,0.036374894455389814
CF6-80A2,5.0,30.1,1983.0,0.85,184.025,1.885,0.03687542453470996
CF6-80A3,5.0,30.1,1983.0,0.85,185.13,1.885,0.03665532328633933
CF6-80C2A1,5.1,30.96,1985.0,0.85,218.78999999999996,1.953,0.03213492389962979
CF6-80C2A1,5.1,30.53,1995.0,0.85,218.78999999999996,1.989,0.03272727272727274
CF6-80C2A2,5.1,28.0,1985.0,0.85,198.3475,1.745,0.03167168731645219
CF6-80C2A2,5.1,28.0,1985.0,0.85,198.3475,1.745,0.03167168731645219
CF6-80C2A2,5.1,27.79,1995.0,0.85,198.3475,1.771,0.03214358638248528
CF6-80C2A3,5.1,31.64,1985.0,0.85,222.88700000000003,2.003,0.032351819531870406
CF6-80C2A3,5.1,31.64,1985.0,0.85,222.88700000000003,2.003,0.032351819531870406
CF6-80C2A3,5.1,31.09,1995.0,0.85,222.88700000000003,2.041,0.03296558345708812
CF6-80C2A5,5.1,31.58,1985.0,0.85,227.205,2.082,0.032988710635769455
CF6-80C2A5,5.1,31.58,1985.0,0.85,227.205,2.082,0.032988710635769455
CF6-80C2A5,5.1,31.66,1995.0,0.85,227.23899999999998,2.096,0.033205567706247614
CF6-80C2A5F,5.1,32.88,1995.0,0.85,231.09799999999998,2.106,0.03280686115846957
CF6-80C2A8,5.1,31.0,1985.0,0.85,218.78999999999996,1.953,0.03213492389962979
CF6-80C2A8,5.1,30.45,1995.0,0.85,218.7645,1.989,0.03273108753934025
CF6-80C2B1,5.1,30.08,1985.0,0.85,211.65,1.873,0.031858256555634304
CF6-80C2B1,5.1,29.53,1995.0,0.85,211.65849999999998,1.922,0.032690395141229865
CF6-80C2B1F,5.1,30.13,1985.0,0.85,216.155,1.913,0.0318604704957091
CF6-80C2B1F,5.1,30.13,1985.0,0.85,216.155,1.901,0.03166061391131364
CF6-80C2B1F,5.1,30.13,1995.0,0.85,216.12099999999998,1.983,0.03303149624515897
CF6-80C2B2,5.1,27.74,1985.0,0.85,196.435,1.761,0.0322732710565836
CF6-80C2B2,5.1,27.53,1995.0,0.85,196.418,1.756,0.03218442301622051
CF6-80C2B2F,5.1,27.52,1985.0,0.85,196.64749999999998,1.702,0.03115829085037949
CF6-80C2B2F,5.1,27.6,1995.0,0.85,196.64749999999998,1.777,0.03253130601711184
CF6-80C2B4,5.1,30.36,1985.0,0.85,216.1975,1.982,0.033003156835763596
CF6-80C2B4,5.1,30.14,1995.0,0.85,216.1975,1.965,0.03272008233212687
CF6-80C2B4F,5.1,30.17,1985.0,0.85,216.5715,1.907,0.03169946184054689
CF6-80C2B4F,5.1,30.22,1995.0,0.85,216.5715,1.983,0.03296278596214183
CF6-80C2B5F,5.1,32.82,1995.0,0.85,231.65049999999997,2.162,0.03359889143343097
CF6-80C2B6,5.1,31.56,1985.0,0.85,227.11999999999998,2.081,0.03298520605847129
CF6-80C2B6,5.1,31.66,1995.0,0.85,227.11999999999998,2.096,0.03322296583303981
CF6-80C2B6F,5.1,31.79,1985.0,0.85,226.97549999999998,2.02,0.032038700212137436
CF6-80C2B6F,5.1,31.72,1995.0,0.85,226.97549999999998,2.104,0.03337100259719662
CF6-80C2B7F,5.1,31.79,1985.0,0.85,226.97549999999998,2.02,0.032038700212137436
CF6-80C2B7F,5.1,31.72,1995.0,0.85,226.97549999999998,2.104,0.03337100259719662
CF6-80C2B8F,5.1,31.37,1996.0,0.85,226.95,2.106,0.03340647719762062
CF6-80C2B8FA,5.1,31.71,1995.0,0.85,226.96699999999998,2.117,0.033578449730577574
CF6-80C2D1F,5.1,32.86,1985.0,0.85,229.46599999999998,2.065,0.032396956411843154
CF6-80C2D1F,5.1,32.05,1995.0,0.85,229.46599999999998,2.126,0.03335396093538912
CF6-80E1A1,5.1,32.44,1992.0,0.85,239.275,2.199,0.03308494410197471
CF6-80E1A1,5.1,32.46,1995.0,0.85,239.30049999999997,2.199,0.033081418551152215
CF6-80E1A2,5.1,33.08,1992.0,0.85,243.95,2.245,0.03312973970075835
CF6-80E1A2,5.1,33.1,1995.0,0.85,243.984,2.245,0.03312512295888255
CF6-80E1A3,5.1,35.7,1995.0,0.85,259.08,2.387,0.033168133395090324
CF6-80E1A4,5.1,34.5,1995.0,0.85,252.82399999999998,2.337,0.03327690409138374
CF6-80E1A4,5.1,34.5,1996.0,0.85,252.82399999999998,2.337,0.03327690409138374
CF6-80C2B1F,5.1,30.13,1995.0,0.85,216.12099999999998,1.983,0.03303149624515897
CF6-80C2B5F,5.1,32.82,1995.0,0.85,231.65049999999997,2.162,0.03359889143343097
CF6-80C2B6F,5.1,31.72,1995.0,0.85,226.97549999999998,2.104,0.03337100259719662
GE90-110B1,7.34,39.73,2003.0,0.85,418.71000000000004,3.47,0.029834491652934007
GE90-113B,7.17,41.21,2003.0,0.85,429.16499999999996,3.58,0.030030407885079168
GE90-115B,7.08,42.24,2003.0,0.85,436.81499999999994,3.67,0.03024621407231895
GE90-110B1,7.3,40.36,2003.0,0.85,418.71000000000004,3.375,0.02901769721286809
GE90-113B,7.2,41.81,2003.0,0.85,429.16499999999996,3.484,0.029225123204361964
GE90-115B,7.1,42.94,2003.0,0.85,436.81499999999994,3.566,0.029389100649016175
GE90-110B1,7.3,40.36,2003.0,0.85,418.71000000000004,3.375,0.02901769721286809
GE90-115B,7.1,42.94,2003.0,0.85,436.81499999999994,3.566,0.029389100649016175
GE90-76B,8.5,35.3,1995.0,0.85,306.527,2.33,0.02736463672041941
GE90-76B,8.6,35.1,1997.0,0.85,306.527,2.311,0.02714149161411556
GE90-76B,8.53,34.88,2000.0,0.85,306.51,2.28,0.026778897915239307
GE90-76B,8.53,34.88,2000.0,0.85,306.51,2.28,0.026778897915239307
GE90-76B,8.6,35.45,2007.0,0.85,301.17199999999997,2.435,0.029106291421513292
GE90-76B,8.53,35.5,2007.0,0.85,308.737,2.281,0.02659739519396768
GE90-77B,8.6,35.2,1995.0,0.85,308.907,2.32,0.027037263642455497
GE90-77B,8.58,35.3,1997.0,0.85,308.907,2.332,0.027177111557847505
GE90-77B,8.52,35.1,2000.0,0.85,308.89,2.301,0.02681731360678559
GE90-77B,8.58,35.68,2007.0,0.85,303.5095,2.443,0.02897701719386049
GE90-77B,8.52,35.8,2007.0,0.85,311.7375,2.309,0.026664741970407798
GE90-85B,8.4,38.1,1995.0,0.85,336.01349999999996,2.6,0.02785602364190725
GE90-85B,8.44,38.0,1997.0,0.85,336.01349999999996,2.583,0.027673888102710167
GE90-85B,8.41,37.7,2000.0,0.85,336.005,2.55,0.02732102200860106
GE90-85B,8.44,38.37,2007.0,0.85,330.14,2.591,0.02825346822560126
GE90-85B,8.41,38.16,2007.0,0.85,337.6285,2.553,0.02722163561429204
GE90-90B,8.4,39.7,1995.0,0.85,355.4105,2.756,0.027915888810263058
GE90-90B,8.36,39.8,1997.0,0.85,355.4105,2.772,0.028077954928174602
GE90-90B,8.36,39.38,2000.0,0.85,355.385,2.733,0.02768490510291656
GE90-90B,8.36,40.32,2007.0,0.85,349.197,2.784,0.02870127750238404
GE90-90B,8.36,39.85,2007.0,0.85,356.3625,2.735,0.027629169735872882
GE90-92B,8.4,40.4,1995.0,0.85,362.712,2.83,0.028088400714616556
GE90-92B,8.33,40.6,1997.0,0.85,362.712,2.844,0.02822735393369946
GE90-94B,8.33,40.53,2000.0,0.85,367.88,2.848,0.02786995759486789
GE90-94B,8.33,40.53,2000.0,0.85,367.88,2.848,0.02786995759486789
GE90-94B,8.33,40.82,2007.0,0.85,366.282,2.831,0.027824463118580767
GEnx-1B54,9.4,35.2,2009.0,0.85,217.005,1.553,0.02576346167139006
GEnx-1B58,9.2,37.2,2009.0,0.85,230.605,1.667,0.02602372021421912
GEnx-1B64,9.0,40.6,2009.0,0.85,253.29999999999998,1.861,0.026449269640742207
GEnx-1B67,8.9,41.9,2009.0,0.85,262.395,1.94,0.026616360830046305
GEnx-1B70,8.8,43.5,2009.0,0.85,273.36,2.037,0.02682616330114135
GEnx-2B67,8.0,42.4,2009.0,0.85,254.83,2.012,0.028423654985676724
GEnx-1B54/P1,9.4,35.1,2009.0,0.85,217.005,1.569,0.026028893343471346
GEnx-1B58/P1,9.2,37.1,2009.0,0.85,230.605,1.683,0.026273497972723922
GEnx-1B64/P1,9.0,40.5,2009.0,0.85,253.29999999999998,1.876,0.02666245558626135
GEnx-1B67/P1,8.9,41.9,2009.0,0.85,262.395,1.954,0.026808437660778596
GEnx-1B70/P1,8.8,43.5,2009.0,0.85,273.36,2.051,0.027010535557506585
GEnx-1B70/72/P1,8.8,43.5,2009.0,0.85,273.36,2.051,0.027010535557506585
GEnx-1B70/75/P1,8.8,43.5,2009.0,0.85,273.36,2.051,0.027010535557506585
GEnx-1B74/75/P1,8.8,46.0,2009.0,0.85,290.02,2.202,0.027333287359492447
GEnx-1B75/P1,8.8,46.5,2009.0,0.85,293.41999999999996,2.234,0.027409174562061215
GEnx-1B54/P2,9.39,35.5,2012.0,0.85,217.005,1.554,0.025780051150895142
GEnx-1B58/P2,9.24,37.5,2012.0,0.85,230.605,1.668,0.02603933132412567
GEnx-1B64/P2,9.01,40.9,2012.0,0.85,253.29999999999998,1.863,0.026477694433478093
GEnx-1B67/P2,8.92,42.2,2012.0,0.85,262.395,1.943,0.02665752015091751
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.85,290.02,2.196,0.027258809737259502
GEnx-1B75/P2,8.62,47.0,2012.0,0.85,293.41999999999996,2.229,0.02734782905050781
GEnx-1B76/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-1B76A/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-2B67B,8.0,42.4,2009.0,0.85,254.83,2.012,0.028423654985676724
GEnx-2B67/P,8.03,43.55,2012.0,0.85,254.83849999999998,2.009,0.02838032714837044
GEnx-1B54/P2,9.39,35.5,2012.0,0.85,217.005,1.554,0.025780051150895142
GEnx-1B58/P2,9.24,37.5,2012.0,0.85,230.605,1.668,0.02603933132412567
GEnx-1B64/P2,9.01,40.9,2012.0,0.85,253.29999999999998,1.863,0.026477694433478093
GEnx-1B67/P2,8.92,42.2,2012.0,0.85,262.395,1.943,0.02665752015091751
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.85,290.02,2.196,0.027258809737259502
GEnx-1B75/P2,8.62,47.0,2012.0,0.85,293.41999999999996,2.229,0.02734782905050781
GEnx-1B76/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-1B76A/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-2B67/P,8.03,43.55,2012.0,0.85,254.83849999999998,2.009,0.02838032714837044
GEnx-1B54/P2,9.39,35.5,2012.0,0.85,217.005,1.554,0.025780051150895142
GEnx-1B58/P2,9.24,37.5,2012.0,0.85,230.605,1.668,0.02603933132412567
GEnx-1B64/P2,9.01,40.9,2012.0,0.85,253.29999999999998,1.863,0.026477694433478093
GEnx-1B67/P2,8.92,42.2,2012.0,0.85,262.395,1.943,0.02665752015091751
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B70/P2,8.81,43.9,2012.0,0.85,273.36,2.042,0.026892010535557502
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.85,290.02,2.196,0.027258809737259502
GEnx-1B75/P2,8.62,47.0,2012.0,0.85,293.41999999999996,2.229,0.02734782905050781
GEnx-1B76/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-1B76A/P2,8.59,47.5,2012.0,0.85,296.82,2.262,0.027434808975136445
GEnx-2B67/P,8.03,43.55,2012.0,0.85,254.83849999999998,2.009,0.02838032714837044
Passport20-19BB1A,5.89322,41.3980675013609,2015.0,0.85,71.53593563244159,0.6573682640192968,0.03308163553810077
AS907-1-1A,4.2,21.95,2002.0,0.85,26.027,0.288,0.03983555538479271
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,0.85,26.027,0.288,0.03983555538479271
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,0.85,26.027,0.288,0.03983555538479271
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,0.85,27.930999999999997,0.308,0.03969782678744048
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,0.85,27.930999999999997,0.308,0.03969782678744048
HTF7350 (AS907-2-1A),4.2,22.88,2010.0,0.85,28.05,0.309,0.03965775401069519
HTF7500E (AS907-3-1E-A1),4.2,21.05,2010.0,0.85,24.99,0.267,0.038463385354141656
HTF7500E (AS907-3-1E-A2),4.2,22.3,2010.0,0.85,26.868499999999997,0.289,0.038721923441948754
HTF7500E (AS907-3-1E-A3),4.2,23.57,2010.0,0.85,28.755499999999998,0.312,0.03906035367147155
HTF7700L (AS907-2-1S),4.2,23.29,2010.0,0.85,28.9255,0.319,0.03970199305111407
AS907-2-1A (HTF7350),4.2,22.88,2010.0,0.85,28.05,0.309,0.03965775401069519
AS907-2-1G (HTF7250G),4.2,22.58,2010.0,0.85,27.930999999999997,0.308,0.03969782678744048
AS907-2-1S (HTF7700L),4.2,23.29,2010.0,0.85,28.9255,0.319,0.03970199305111407
AS907-3-1E-A1 (HTF7500E),4.2,21.05,2010.0,0.85,24.99,0.267,0.038463385354141656
AS907-3-1E-A2 (HTF7500E),4.2,22.3,2010.0,0.85,26.868499999999997,0.289,0.038721923441948754
AS907-3-1E-A3 (HTF7500E),4.2,23.57,2010.0,0.85,28.755499999999998,0.312,0.03906035367147155
V2500-A1,5.3,29.8,1988.0,0.85,94.52,0.924,0.035192551840880236
V2522-A5,4.88,25.6,1992.0,0.85,87.261,0.817,0.03370577921408189
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,0.85,87.125,0.815,0.03367575322812052
V2524-A5,4.81,26.9,1992.0,0.85,92.701,0.868,0.03370837423544514
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,0.85,92.565,0.867,0.03371900826446281
V2525-D5,4.82,27.2,1992.0,0.85,94.52,0.88,0.03351671603893356
V2527-A5,4.82,27.2,1992.0,0.85,94.52,0.88,0.03351671603893356
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2527E-A5,4.82,27.2,1992.0,0.85,94.52,0.88,0.03351671603893356
V2527M-A5,4.82,27.2,1992.0,0.85,94.52,0.88,0.03351671603893356
V2528-D5,4.66,30.0,1992.0,0.85,105.825,0.996,0.03388235294117647
V2530-A5,4.54,32.1,1992.0,0.85,113.39,1.077,0.03419349148954934
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,0.85,113.05,1.078,0.034328173374613004
V2533-A5,4.46,33.44,1992.0,0.85,119.476,1.1447,0.0344916133784191
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,0.85,119.50999999999999,1.142,0.03440046858003515
V2531-E5,4.52,32.3,2008.0,0.85,114.58000000000001,1.079,0.03390120439867341
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,0.85,87.125,0.815,0.03367575322812052
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,0.85,92.565,0.867,0.03371900826446281
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.85,93.755,0.873,0.0335214121913498
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,0.85,113.05,1.078,0.034328173374613004
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,0.85,119.50999999999999,1.142,0.03440046858003515
V2531-E5,4.52,32.3,2008.0,0.85,114.58000000000001,1.079,0.03390120439867341
NK-8-2U,1.24,10.8,1989.0,0.85,87.55,1.17,0.048109651627641345
NK-8-2U,1.24,10.8,1990.0,0.85,87.55,1.33,0.05468874928612222
NK-86,1.33,13.4,1989.0,0.85,108.4005,1.6,0.053136286271742286
NK-86A,1.13,13.2,1987.0,0.85,110.89949999999999,1.7,0.0551851000229938
NK-86MA,1.13,13.2,1987.0,0.85,110.89949999999999,1.7,0.0551851000229938
SaM146-1S17,4.44,21.85,2009.0,0.85,58.82849999999999,0.653,0.03996022336112599
SaM146-1S18,4.38,22.8,2009.0,0.85,61.7695,0.691,0.04027230267364962
SaM146-1S17,4.44,21.85,2009.0,0.85,58.82849999999999,0.653,0.03996022336112599
SaM146-1S18,4.38,22.8,2009.0,0.85,61.7695,0.691,0.04027230267364962
JT15D-1 series,3.3,9.76,1977.0,0.85,8.321499999999999,0.124,0.05364417472811393
JT15D-4 series,2.68,10.1,1973.0,0.85,9.452,0.143,0.05446466356326703
"JT15D-5, -5A, -5B",2.1,12.3,1993.0,0.85,10.965,0.1727,0.056700410396716826
JT15D-5C,2.1,13.3,1993.0,0.85,12.061499999999999,0.1802,0.05378435517970403
JT3D-3B,1.4,13.6,1972.0,0.85,68.051,0.932,0.049304198321846855
JT3D-7 series,1.4,13.4,,0.85,71.842,1.032,0.051713482364076725
JT3D-7 series,1.4,13.4,,0.85,71.842,1.032,0.051713482364076725
JT8D-11,1.0,17.17,1980.0,0.85,56.711999999999996,0.9136,0.057994075327972926
JT8D-15,1.03,16.81,1976.0,0.85,58.599,0.945,0.05805559821839963
JT8D-15,1.03,16.81,1979.0,0.85,58.599,0.945,0.05805559821839963
JT8D-15A,1.08,16.45,1979.0,0.85,58.599,0.8955,0.055014590692673934
JT8D-17,1.01,17.01,1976.0,0.85,60.4945,0.997,0.05933101356321649
JT8D-17,1.02,17.01,1979.0,0.85,60.4945,0.997,0.05933101356321649
JT8D-17A,1.05,16.87,1979.0,0.85,60.4945,0.9344,0.0556057162221359
JT8D-17AR,0.96,17.28,1979.0,0.85,65.807,1.047,0.05727658151868342
JT8D-17R,0.97,18.24,1979.0,0.85,65.807,1.103,0.060340085401249105
JT8D-209,1.8,18.3,1983.0,0.85,72.75999999999999,0.9828,0.0486267179769104
JT8D-217,1.73,19.66,1999.0,0.85,78.829,1.078,0.04923061309924013
JT8D-217 series,1.73,19.66,1983.0,0.85,78.829,1.078,0.04923061309924013
JT8D-217A,1.73,19.66,1999.0,0.85,78.829,1.078,0.04923061309924013
JT8D-217C,1.7,19.05,1999.0,0.85,78.829,1.045,0.04772355351456951
JT8D-219,1.7,20.27,1983.0,0.85,82.04199999999999,1.085,0.04760976085419664
JT8D-219,1.7,20.27,1999.0,0.85,82.04199999999999,1.085,0.04760976085419664
JT8D-7 series,1.05,15.82,1976.0,0.85,52.929500000000004,0.8113,0.055180570381356334
JT8D-7 series,1.05,15.82,1980.0,0.85,52.929500000000004,0.8113,0.055180570381356334
JT8D-7 series,1.05,15.82,1980.0,0.85,52.929500000000004,0.8113,0.055180570381356334
JT8D-9 series,1.04,15.88,1976.0,0.85,54.824999999999996,0.846,0.05555129958960329
JT8D-9 series,1.04,15.88,1980.0,0.85,54.824999999999996,0.8453,0.05550533515731876
JT9D-20,,20.3,1976.0,0.85,174.505,1.789,0.0369066788917223
JT9D-20,,20.3,1976.0,0.85,174.505,1.789,0.0369066788917223
JT9D-20J,5.1,23.5,1980.0,0.85,189.04,1.902,0.036220905628438424
JT9D-59A,4.9,24.5,1976.0,0.85,200.43,1.9996,0.03591558149977549
JT9D-7,,21.5,1976.0,0.85,172.04,1.764,0.0369123459660544
JT9D-7,,21.5,1976.0,0.85,172.04,1.764,0.0369123459660544
JT9D-70A,4.9,24.5,1976.0,0.85,200.43,1.9996,0.03591558149977549
JT9D-7A,,20.3,1976.0,0.85,174.505,1.789,0.0369066788917223
JT9D-7A,,20.3,1976.0,0.85,174.505,1.789,0.0369066788917223
JT9D-7F,5.1,22.8,1975.0,0.85,181.475,1.764,0.03499324975891996
JT9D-7F,5.1,22.8,1980.0,0.85,181.475,1.779,0.03529081140652982
JT9D-7J,5.1,23.5,1980.0,0.85,189.04,1.902,0.036220905628438424
JT9D-7Q,4.9,24.5,1976.0,0.85,200.3875,1.9996,0.035923198802320505
"JT9D-7R4D, -7R4D1",5.0,23.4,1980.0,0.85,181.475,1.678,0.03328722964595674
"JT9D-7R4E, -7R4E1",5.0,24.2,1980.0,0.85,189.04,1.724,0.0328311468472281
"JT9D-7R4E4, -E1(H)",5.0,24.2,1981.0,0.85,189.0485,1.829,0.034829157597124544
JT9D-7R4G2,4.8,26.3,1981.0,0.85,206.975,1.88,0.032699601401135404
JT9D-7R4H1,4.8,26.7,1981.0,0.85,211.73499999999999,1.999,0.033987767728528594
PW814GA,5.66,33.87,2014.0,0.85,58.335499999999996,0.549,0.03387988446143429
PW815GA,5.6,35.0,2014.0,0.85,60.537,0.573,0.03407502849497002
PW814GA,5.66,33.87,2014.0,0.85,58.335499999999996,0.549,0.03387988446143429
PW815GA,5.6,35.0,2014.0,0.85,60.537,0.573,0.03407502849497002
PW814GA,5.70667971604273,33.5596761023408,2014.0,0.85,58.336848423,0.5556127489034169,0.034287177832248064
PW815GA,5.6537570900765,34.6468426782798,2014.0,0.85,60.537382857000004,0.5788557383054931,0.03442303845249256
PW1127G1-JM,12.2,32.11,2014.0,0.85,102.374,0.661263,0.023253431535350772
PW1127G-JM,12.2,32.11,2014.0,0.85,102.374,0.661263,0.023253431535350772
PW1130G-JM,11.7,35.52,2014.0,0.85,113.89999999999999,0.748352,0.023652916593503076
PW1133G1-JM,11.4,38.85,2014.0,0.85,125.188,0.838543,0.024113771287982876
PW1133G-JM,11.4,38.85,2014.0,0.85,125.188,0.838543,0.024113771287982876
PW1122G-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1122G-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1124G1-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1124G1-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1124G-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1124G-JM,12.72,28.78,2014.0,0.85,91.64699999999999,0.6,0.023568692919571838
PW1127G1-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1127G1-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1127GA-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1127GA-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1127G-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1127G-JM,12.28,31.66,2014.0,0.85,102.3655,0.67,0.023562626080075807
PW1129G-JM,12.0,34.02,2017.0,0.85,110.56800000000001,0.73,0.023768178858259166
PW1129G-JM,12.0,34.02,2017.0,0.85,110.56800000000001,0.73,0.023768178858259166
PW1130G-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1130G-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1133GA-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1133GA-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1133G-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1133G-JM,11.58,38.07,2017.0,0.85,125.188,0.8385,0.0241125347477394
PW1122G-JM,12.7211485,28.7766816426353,2020.0,0.85,91.65072728081505,0.6,0.02356773442050084
PW1124G1-JM,12.7211485,28.7766816426353,2020.0,0.85,91.65072728081505,0.6,0.02356773442050084
PW1124G-JM,12.7211485,28.7766816426353,2020.0,0.85,91.65072728081505,0.6,0.02356773442050084
PW1127G1-JM,12.280546,31.6575311592319,2020.0,0.85,102.36977892442475,0.67,0.023561641192765267
PW1127GA-JM,12.280546,31.6575311592319,2020.0,0.85,102.36977892442475,0.67,0.023561641192765267
PW1127G-JM,12.280546,31.6575311592319,2020.0,0.85,102.36977892442475,0.67,0.023561641192765267
PW1129G-JM,12.0030002593994,34.0245238467872,2020.0,0.85,110.57448512076824,0.73,0.0237667848702142
PW1130G-JM,11.58143,38.0698312807325,2020.0,0.85,125.1879364796938,0.839,0.02412692536464906
PW1133GA-JM,11.58143,38.0698312807325,2020.0,0.85,125.1879364796938,0.839,0.02412692536464906
PW1133G-JM,11.58143,38.0698312807325,2020.0,0.85,125.1879364796938,0.839,0.02412692536464906
PW1215G,8.6,29.36,2019.0,0.85,57.510999999999996,0.461,0.028857088209212158
PW1215G,8.6,29.36,2019.0,0.85,57.510999999999996,0.461,0.028857088209212158
PW1217G,8.33,32.65,2019.0,0.85,64.362,0.524,0.02930921972592524
PW1217G,8.33,32.65,2019.0,0.85,64.362,0.524,0.02930921972592524
PW1428GH-JM,12.11,33.32,2017.0,0.85,112.523,0.72,0.023035290562818268
PW1428GA-JM,12.11,33.32,2017.0,0.85,112.523,0.72,0.023035290562818268
PW1428G-JM,12.11,33.32,2017.0,0.85,112.523,0.72,0.023035290562818268
PW1431GH-JM,11.88,35.59,2017.0,0.85,119.3655,0.78,0.023524385186674542
PW1431GA-JM,11.88,35.59,2017.0,0.85,119.3655,0.78,0.023524385186674542
PW1431G-JM,11.88,35.59,2017.0,0.85,119.3655,0.78,0.023524385186674542
PW1428GH-JM,12.1019668579102,33.32,2020.0,0.85,112.5254659490233,0.72,0.023034785753957572
PW1428GA-JM,12.1019668579102,33.32,2020.0,0.85,112.5254659490233,0.72,0.023034785753957572
PW1428G-JM,12.1019668579102,33.32,2020.0,0.85,112.5254659490233,0.72,0.023034785753957572
PW1431GH-JM,11.8645992279053,35.59,2020.0,0.85,119.37280370090329,0.78,0.02352294587162111
PW1431GA-JM,11.8645992279053,35.59,2020.0,0.85,119.37280370090329,0.78,0.02352294587162111
PW1431G-JM,11.8645992279053,35.59,2020.0,0.85,119.37280370090329,0.78,0.02352294587162111
PW1525G,11.05,38.67,2016.0,0.85,92.2505,0.65,0.025365716174980082
PW1524G,11.05,38.67,2016.0,0.85,92.2505,0.65,0.025365716174980082
PW1521G,11.37,35.11,2016.0,0.85,83.062,0.58,0.025137848835809395
